18.000000,4.771602,0
18.080000,4.784075,0
18.160000,4.796520,0
18.240000,4.808936,0
18.320000,4.821325,0
18.400000,4.833687,0
18.480000,4.846022,0
18.560000,4.858329,0
18.640000,4.870610,0
18.720000,4.882865,0
18.800000,4.895093,0
18.880000,4.907295,0
18.960000,4.919472,0
19.040000,4.931623,0
19.120000,4.943748,0
19.200000,4.955849,0
19.280000,4.967924,0
19.360000,4.979975,0
19.440000,4.992002,0
19.520000,5.004004,0
19.600000,5.015983,0
19.680000,5.027937,0
19.760000,5.039869,0
19.840000,5.051777,0
19.920000,5.063661,0
20.000000,5.075523,0
20.080000,5.087361,0
20.160000,5.099177,0
20.240000,5.110969,0
20.320000,5.122739,0
20.400000,5.134486,0
20.480000,5.146210,0
20.560000,5.157911,0
20.640000,5.169589,0
20.720000,5.181245,0
20.800000,5.192879,0
20.880000,5.204490,0
20.960000,5.216078,0
21.040000,5.227645,0
21.120000,5.239189,0
21.200000,5.250711,0
21.280000,5.262210,0
21.360000,5.273688,0
21.440000,5.285143,0
21.520000,5.296577,0
21.600000,5.307988,0
21.680000,5.319378,0
21.760000,5.330746,0
21.840000,5.342092,0
21.920000,5.353417,0
22.000000,5.364720,0
22.080000,5.376002,0
22.160000,5.387262,0
22.240000,5.398500,0
22.320000,5.409718,0
22.400000,5.420914,0
22.480000,5.432089,0
22.560000,5.443242,0
22.640000,5.454375,0
22.720000,5.465486,0
22.800000,5.476577,0
22.880000,5.487647,0
22.960000,5.498696,0
23.040000,5.509724,0
23.120000,5.520731,0
23.200000,5.531718,0
23.280000,5.542684,0
23.360000,5.553629,0
23.440000,5.564554,0
23.520000,5.575459,0
23.600000,5.586344,0
23.680000,5.597208,0
23.760000,5.608052,0
23.840000,5.618875,0
23.920000,5.629679,0
24.000000,5.640463,0
24.080000,5.651227,0
24.160000,5.661972,0
24.240000,5.672697,0
24.320000,5.683402,0
24.400000,5.694088,0
24.480000,5.704755,0
24.560000,5.715403,0
24.640000,5.726031,0
24.720000,5.736641,0
24.800000,5.747231,0
24.880000,5.757803,0
24.960000,5.768357,0
25.040000,5.778891,0
25.120000,5.789407,0
25.200000,5.799905,0
25.280000,5.810385,0
25.360000,5.820846,0
25.440000,5.831289,0
25.520000,5.841715,0
25.600000,5.852122,0
25.680000,5.862512,0
25.760000,5.872884,0
25.840000,5.883238,0
25.920000,5.893575,0
26.000000,5.903895,0
26.080000,5.914197,0
26.160000,5.924482,0
26.240000,5.934750,0
26.320000,5.945001,0
26.400000,5.955236,0
26.480000,5.965453,0
26.560000,5.975654,0
26.640000,5.985838,0
26.720000,5.996006,0
26.800000,6.006157,0
26.880000,6.016293,0
26.960000,6.026412,0
27.040000,6.036515,0
27.120000,6.046602,0
27.200000,6.056673,0
27.280000,6.066728,0
27.360000,6.076768,0
27.440000,6.086792,0
