3	164	13.040000	6.261788	0
3	165	13.120000	6.292444	0
3	166	13.200000	6.322988	0
3	167	13.280000	6.353423	0
3	168	13.360000	6.383753	0
3	169	13.440000	6.413982	0
3	170	13.520000	6.444112	0
3	171	13.600000	6.474147	0
3	172	13.680000	6.504091	0
3	173	13.760000	6.533947	0
3	174	13.840000	6.563718	0
3	175	13.920000	6.593409	0
3	176	14.000000	6.623022	0
3	177	14.080000	6.652561	0
3	178	14.160000	6.682030	0
3	179	14.240000	6.711432	0
3	180	14.320000	6.740770	0
3	181	14.400000	6.770048	0
3	182	14.480000	6.799269	0
3	183	14.560000	6.828438	0
3	184	14.640000	6.857556	0
3	185	14.720000	6.886628	0
3	186	14.800000	6.915658	0
3	187	14.880000	6.944648	0
3	188	14.960000	6.973603	0
3	189	15.040000	7.002525	0
3	190	15.120000	7.031418	0
3	191	15.200000	7.060286	0
3	192	15.280000	7.089132	0
3	193	15.360000	7.117959	0
3	194	15.440000	7.146770	0
3	195	15.520000	7.175564	0
3	196	15.600000	7.204339	0
3	197	15.680000	7.233096	0
3	198	15.760000	7.261832	0
3	199	15.840000	7.290548	0
3	200	15.920000	7.319243	0
3	201	16.000000	7.347915	0
3	202	16.080000	7.376563	0
3	203	16.160000	7.405187	0
3	204	16.240000	7.433786	0
3	205	16.320000	7.462360	0
3	206	16.400000	7.490906	0
3	207	16.480000	7.519424	0
3	208	16.560000	7.547914	0
3	209	16.640000	7.576375	0
3	210	16.720000	7.604805	0
3	211	16.800000	7.633204	0
3	212	16.880000	7.661570	0
3	213	16.960000	7.689904	0
3	214	17.040000	7.718204	0
3	215	17.120000	7.746469	0
3	216	17.200000	7.774699	0
3	217	17.280000	7.802892	0
3	218	17.360000	7.831048	0
3	219	17.440000	7.859165	0
3	220	17.520000	7.887243	0
3	221	17.600000	7.915282	0
3	222	17.680000	7.943279	0
3	223	17.760000	7.971235	0
3	224	17.840000	7.999148	0
3	225	17.920000	8.027018	0
3	226	18.000000	8.054843	0
3	227	18.080000	8.082623	0
3	228	18.160000	8.110357	0
3	229	18.240000	8.138044	0
3	230	18.320000	8.165683	0
3	231	18.400000	8.193274	0
3	232	18.480000	8.220815	0
3	233	18.560000	8.248305	0
3	234	18.640000	8.275744	0
3	235	18.720000	8.303131	0
3	236	18.800000	8.330464	0
3	237	18.880000	8.357744	0
3	238	18.960000	8.384969	0
3	239	19.040000	8.412138	0
3	240	19.120000	8.439250	0
3	241	19.200000	8.466305	0
3	242	19.280000	8.493302	0
3	243	19.360000	8.520239	0
3	244	19.440000	8.547116	0
3	245	19.520000	8.573933	0
3	246	19.600000	8.600687	0
3	247	19.680000	8.627379	0
3	248	19.760000	8.654007	0
3	249	19.840000	8.680570	0
3	250	19.920000	8.707069	0
3	251	20.000000	8.733501	0
3	252	20.080000	8.759865	0
