# X_IN,Y_IN,DY_over_DX,ANGLE,D2Y_over_DX2
1.319999999999999929e+01,6.344192999999999749e+00,3.787328970000000128e-01,2.074332529999999863e+01,-1.751234910000000131e-02
1.327999999999999936e+01,6.374436000000000213e+00,3.773550099999999907e-01,2.067425019999999947e+01,-1.693483689999999986e-02
1.335999999999999943e+01,6.404570999999999792e+00,3.760233230000000204e-01,2.060743139999999940e+01,-1.635732460000000055e-02
1.343999999999999950e+01,6.434600999999999793e+00,3.747378379999999898e-01,2.054287520000000100e+01,-1.577981230000000124e-02
1.351999999999999957e+01,6.464531000000000027e+00,3.734985530000000109e-01,2.048058749999999861e+01,-1.520230009999999979e-02
1.359999999999999964e+01,6.494361999999999746e+00,3.723054700000000272e-01,2.042057399999999845e+01,-1.462478780000000048e-02
1.367999999999999972e+01,6.524100999999999928e+00,3.711585869999999843e-01,2.036284039999999962e+01,-1.404727549999999943e-02
1.375999999999999979e+01,6.553748999999999825e+00,3.700579059999999920e-01,2.030739189999999894e+01,-1.346976329999999972e-02
1.383999999999999986e+01,6.583311000000000135e+00,3.690034249999999960e-01,2.025423350000000156e+01,-1.289225100000000040e-02
1.391999999999999993e+01,6.612790999999999642e+00,3.679951450000000235e-01,2.020337019999999839e+01,-1.231473869999999936e-02
1.400000000000000000e+01,6.642191999999999652e+00,3.670330669999999906e-01,2.015480649999999940e+01,-1.173722649999999965e-02
1.408000000000000007e+01,6.671516999999999697e+00,3.661171890000000095e-01,2.010854679999999917e+01,-1.115971420000000033e-02
1.416000000000000014e+01,6.700771999999999728e+00,3.652475130000000236e-01,2.006459540000000175e+01,-1.058220189999999929e-02
1.424000000000000021e+01,6.729957999999999885e+00,3.644240369999999785e-01,2.002295609999999826e+01,-1.000468969999999957e-02
1.432000000000000028e+01,6.759081000000000117e+00,3.636467620000000123e-01,1.998363270000000114e+01,-9.427177409999999355e-03
1.440000000000000036e+01,6.788142999999999816e+00,3.629156889999999858e-01,1.994662879999999916e+01,-8.849665140000000790e-03
1.448000000000000043e+01,6.817148000000000430e+00,3.622308160000000110e-01,1.991194769999999892e+01,-8.272152879999999583e-03
1.456000000000000050e+01,6.846100999999999992e+00,3.615921440000000042e-01,1.987959239999999994e+01,-7.694640610000000151e-03
1.464000000000000057e+01,6.875003999999999671e+00,3.609996730000000209e-01,1.984956580000000059e+01,-7.117128349999999812e-03
1.472000000000000064e+01,6.903862000000000165e+00,3.604534039999999773e-01,1.982187060000000045e+01,-6.539616080000000380e-03
