# Untitled0,TW,TE,TAW,TP,RE_over_IN,RTHI,FRD,KCF1,KCF,RCFS,H,HI,FMY,KTHP,THETA_1,DELTA,DELTAstar__1,N,CH,H,HU,CTH,THU,DSU,X
3.100000000000000000e+01,5.400000000000000000e+02,5.420000000000000000e+02,8.543999999999999773e+02,5.407000000000000455e+02,1.612210000000000000e+06,2.431000000000000000e+03,1.002310000000000034e+00,3.425349999999999895e+00,3.433980000000000032e+00,3.452259999999999884e+00,1.355699999999999905e+00,1.362900000000000000e+00,1.002040000000000042e+00,2.307500000000000107e-01,1.492000000000000054e-03,1.329999999999999932e-02,2.023000000000000059e-03,5.533210000000000406e+00,1.705437000000000092e+00,1.535200000000000019e-03,1.546199999999999962e-03,1.535200000000000019e-03,1.546199999999999962e-03,2.629999999999999959e-03,4.610000000000000209e-01
3.200000000000000000e+01,5.400000000000000000e+02,5.356000000000000227e+02,8.536000000000000227e+02,5.385000000000000000e+02,1.609453000000000000e+06,2.415000000000000000e+03,9.950200000000000156e-01,3.430109999999999992e+00,3.411490000000000133e+00,3.431810000000000027e+00,1.383099999999999996e+00,1.362700000000000022e+00,9.978599999999999692e-01,2.233900000000000052e-01,1.495999999999999934e-03,1.340000000000000045e-02,2.069000000000000093e-03,5.533210000000000406e+00,1.705437000000000092e+00,1.535200000000000019e-03,1.546199999999999962e-03,1.535200000000000019e-03,1.546199999999999962e-03,2.629999999999999959e-03,4.610000000000000209e-01
3.300000000000000000e+01,5.400000000000000000e+02,5.290000000000000000e+02,8.527999999999999545e+02,5.362999999999999545e+02,1.606177000000000000e+06,2.397000000000000000e+03,9.875000000000000444e-01,3.435239999999999849e+00,3.388399999999999856e+00,3.410930000000000017e+00,1.411999999999999922e+00,1.362600000000000033e+00,9.712499999999999467e-01,2.492600000000000093e-01,1.498999999999999898e-03,1.349999999999999985e-02,2.116999999999999958e-03,5.533210000000000406e+00,1.705437000000000092e+00,1.535200000000000019e-03,1.546199999999999962e-03,1.535200000000000019e-03,1.546199999999999962e-03,2.629999999999999959e-03,4.610000000000000209e-01
3.400000000000000000e+01,5.400000000000000000e+02,5.222000000000000455e+02,8.518999999999999773e+02,5.340000000000000000e+02,1.602334000000000000e+06,2.379000000000000000e+03,9.796799999999999953e-01,3.440669999999999895e+00,3.364459999999999784e+00,3.389289999999999914e+00,1.442499999999999893e+00,1.362400000000000055e+00,9.644599999999999840e-01,2.447000000000000008e-01,1.502999999999999996e-03,1.359999999999999924e-02,2.168999999999999921e-03,5.533210000000000406e+00,1.705437000000000092e+00,1.535200000000000019e-03,1.546199999999999962e-03,1.535200000000000019e-03,1.546199999999999962e-03,2.629999999999999959e-03,4.610000000000000209e-01
3.500000000000000000e+01,5.400000000000000000e+02,5.147000000000000455e+02,8.508999999999999773e+02,5.315000000000000000e+02,1.597582000000000000e+06,2.358000000000000000e+03,9.710299999999999487e-01,3.447150000000000158e+00,3.338379999999999903e+00,3.365460000000000118e+00,1.476900000000000102e+00,1.362300000000000066e+00,9.451000000000000512e-01,2.579699999999999771e-01,1.508000000000000009e-03,1.379999999999999977e-02,2.226000000000000114e-03,5.533210000000000406e+00,1.705437000000000092e+00,1.535200000000000019e-03,1.546199999999999962e-03,1.535200000000000019e-03,1.546199999999999962e-03,2.629999999999999959e-03,4.610000000000000209e-01
3.600000000000000000e+01,5.400000000000000000e+02,5.071999999999999886e+02,8.500000000000000000e+02,5.288999999999999773e+02,1.592234000000000000e+06,2.336000000000000000e+03,9.622399999999999842e-01,3.453879999999999839e+00,3.311920000000000197e+00,3.341029999999999944e+00,1.512699999999999934e+00,1.362100000000000088e+00,9.305999999999999828e-01,2.633499999999999730e-01,1.512000000000000106e-03,1.389999999999999916e-02,2.286999999999999970e-03,5.533210000000000406e+00,1.705437000000000092e+00,1.535200000000000019e-03,1.546199999999999962e-03,1.535200000000000019e-03,1.546199999999999962e-03,2.629999999999999959e-03,4.610000000000000209e-01
3.700000000000000000e+01,5.400000000000000000e+02,4.986999999999999886e+02,8.488999999999999773e+02,5.260000000000000000e+02,1.585596000000000000e+06,2.310000000000000000e+03,9.523099999999999898e-01,3.462019999999999875e+00,3.282439999999999802e+00,3.313540000000000152e+00,1.554000000000000048e+00,1.361900000000000110e+00,9.122700000000000253e-01,2.728800000000000114e-01,1.516999999999999902e-03,1.400000000000000029e-02,2.357000000000000154e-03,5.533210000000000406e+00,1.705437000000000092e+00,1.535200000000000019e-03,1.546199999999999962e-03,1.535200000000000019e-03,1.546199999999999962e-03,2.629999999999999959e-03,4.610000000000000209e-01
3.800000000000000000e+01,5.400000000000000000e+02,4.901999999999999886e+02,8.477999999999999545e+02,5.231000000000000227e+02,1.578157000000000000e+06,2.282000000000000000e+03,9.421300000000000230e-01,3.470680000000000209e+00,3.252349999999999852e+00,3.286410000000000053e+00,1.597399999999999931e+00,1.361799999999999899e+00,8.949899999999999523e-01,2.808200000000000141e-01,1.521999999999999915e-03,1.420000000000000082e-02,2.432000000000000134e-03,5.533210000000000406e+00,1.705437000000000092e+00,1.535200000000000019e-03,1.546199999999999962e-03,1.535200000000000019e-03,1.546199999999999962e-03,2.629999999999999959e-03,4.610000000000000209e-01
3.900000000000000000e+01,5.400000000000000000e+02,4.806000000000000227e+02,8.466000000000000227e+02,5.197000000000000455e+02,1.569045000000000000e+06,2.250000000000000000e+03,9.306299999999999573e-01,3.481170000000000098e+00,3.218910000000000160e+00,3.258049999999999891e+00,1.647699999999999942e+00,1.361599999999999921e+00,8.918399999999999661e-01,2.665299999999999891e-01,1.528000000000000061e-03,1.439999999999999961e-02,2.517000000000000140e-03,5.533210000000000406e+00,1.705437000000000092e+00,1.535200000000000019e-03,1.546199999999999962e-03,1.535200000000000019e-03,1.546199999999999962e-03,2.629999999999999959e-03,4.610000000000000209e-01
4.000000000000000000e+01,5.400000000000000000e+02,4.703000000000000114e+02,8.452999999999999545e+02,5.161000000000000227e+02,1.558399000000000000e+06,2.212000000000000000e+03,9.182200000000000362e-01,3.493380000000000152e+00,3.183419999999999916e+00,3.231630000000000003e+00,1.703699999999999992e+00,1.361499999999999932e+00,8.895199999999999774e-01,2.521100000000000008e-01,1.533000000000000074e-03,1.450000000000000074e-02,2.612000000000000172e-03,5.533210000000000406e+00,1.705437000000000092e+00,1.535200000000000019e-03,1.546199999999999962e-03,1.535200000000000019e-03,1.546199999999999962e-03,2.629999999999999959e-03,4.610000000000000209e-01
